Age,"Core ComicID","Core SeriesID",Country,Crossover,"Full Title",Genre,Imprint,Issue,"Issue Nr",Language,Publisher,"Release Date","Release Year",Series,"Series Group","Story Arc",Subtitle,Title,Variant,"Cover Price","CovrPrice Value","Custom Label","Date Sold",Grade,"Grader Notes","Grading Company",Key,"Key Category","Key Reason","Label Type","My Value","Page Quality","Price Sold","Purchase Date","Purchase Price","Purchase Store","Purchase Year","Raw / Slabbed","Signed by","Slab Certification Number","Sold Year",Value,Barcode,"Cover Date","Cover Year",Format,"No. of Pages","Variant Description"
Modern,39753,3486,USA,,"Another Rooster In The Henhouse, Part 1","Action | Adventure | Super-Heroes","Marvel Comics",12A,12,English,"Marvel Comics","Apr 03, 2002",2002,"Exiles, Vol. 1",Exiles,"Another Rooster In The Henhouse",,"Part 1",A,2.25,,,,,,,No,,,,,,,"Jun 15, 2024","$ 1.00","Allstar comics",2024,Raw,,,,,75960605108301211,"Jun 2002",2002,Comic,32,"Direct Edition"
Modern,39764,3486,USA,,"With an Iron Fist, Part 1","Action | Adventure | Super-Heroes","Marvel Comics",23A,23,English,"Marvel Comics","Mar 05, 2003",2003,"Exiles, Vol. 1",Exiles,"With an Iron Fist",,"Part 1",A,2.25,,,,,,,No,,,,,,,"Jun 15, 2024","$ 1.00","Allstar comics",2024,Raw,,,,,75960605108302311,"May 2003",2003,Comic,32,"Direct Edition"
Modern,39765,3486,USA,,"With an Iron Fist, Part 2","Action | Adventure | Super-Heroes","Marvel Comics",24A,24,English,"Marvel Comics","Mar 26, 2003",2003,"Exiles, Vol. 1",Exiles,"With an Iron Fist",,"Part 2",A,2.25,,,,,,,No,,,,,,,"Jun 15, 2024","$ 1.00","Allstar comics",2024,Raw,,,,,75960605108302411,"May 2003",2003,Comic,32,"Direct Edition"
Modern,9414,831,USA,,Neighbors,"Action | Adventure | Super-Heroes",,13,13,English,"Valiant Entertainment","Jun 02, 1993",1993,"Archer & Armstrong, Vol. 1",,,,Neighbors,,2.50,,,,,,,No,,,,,,,"May 12, 2024","$ 0.50","Vintage stock",2024,Raw,,,,,,"Aug 1993",1993,Comic,32,
Modern,9416,831,USA,,Vandals,"Action | Adventure | Super-Heroes",,15,15,English,"Valiant Entertainment","Aug 04, 1993",1993,"Archer & Armstrong, Vol. 1",,,,Vandals,,2.50,,,,,,,No,,,,,,,"May 12, 2024","$ 0.50","Vintage stock",2024,Raw,,,,,,"Oct 1993",1993,Comic,32,
Modern,9407,831,USA,,"House Rules","Action | Adventure | Super-Heroes",,16,16,English,"Valiant Entertainment","Aug 25, 1993",1993,"Archer & Armstrong, Vol. 1",,,,"House Rules",,2.50,,,,,,,No,,,,,,,"May 12, 2024","$ 0.50","Vintage stock",2024,Raw,,,,,,"Nov 1993",1993,Comic,32,
Modern,9409,831,USA,,"Dead Again","Action | Adventure | Super-Heroes",,18,18,English,"Valiant Entertainment","Jan 1994",1994,"Archer & Armstrong, Vol. 1",,,,"Dead Again",,2.50,,,,,,,No,,,,,,,"May 12, 2024","$ 0.50","Vintage stock",2024,Raw,,,,,,"Jan 1994",1994,Comic,32,
Modern,104629,8977,USA,,Passages,"Action | Adventure | Science Fiction | Super-Heroes",,19A,19,English,"Marvel Comics","Oct 09, 2002",2002,"X-Treme X-Men, Vol. 1",X-Men,,,Passages,A,2.99,,,,,,,No,,,,,,,"May 12, 2024","$ 0.50","Vintage stock",2024,Raw,,,,,75960605109001911,"Dec 2002",2002,Comic,32,"Direct Edition"
Modern,104640,8977,USA,,"God Loves, Man Kills II, Part 4","Action | Adventure | Science Fiction | Super-Heroes",,28A,28,English,"Marvel Comics","Jul 16, 2003",2003,"X-Treme X-Men, Vol. 1",X-Men,,"O Absalom","God Loves, Man Kills II, Part 4",A,2.99,,,,,,,No,,,,,,,"May 12, 2024","$ 0.50","Vintage stock",2024,Raw,,,,,75960605109002811,"Sep 2003",2003,Comic,32,"Direct Edition"
Modern,39751,3486,USA,,"A World Apart, Part 3","Action | Adventure | Super-Heroes","Marvel Comics",10A,10,English,"Marvel Comics","Feb 20, 2002",2002,"Exiles, Vol. 1",Exiles,"A World Apart",,"Part 3",A,2.25,,,,,,,No,,,,,,,"May 12, 2024","$ 0.50","Vintage stock",2024,Raw,,,,,75960605108301011,"Apr 2002",2002,Comic,32,"Direct Edition"
Modern,61092,5283,"United Kingdom",,"Chapter Six, Once & Future","Adventure | Super-Heroes","Marvel UK",6,6,English,"Marvel Comics","Dec 1990",1990,"Knights of Pendragon, Vol. 1",,,,"Chapter Six, Once & Future",,1.95,,,,,,,No,,,,,,,"May 12, 2024","$ 0.50","Vintage stock",2024,Raw,,,,,977095912100212,"Dec 1990",1990,Comic,32,
Modern,318247,21679,USA,,,"Action | Adventure | Super-Heroes",,1TP,1,English,"DC Comics","Oct 17, 2012",2012,"Starman Omnibus",Starman,,,,TP,29.99,,,,,,,No,,,,,,,"May 12, 2024",,,2024,Raw,,,,,9781401219376,"Oct 17, 2012",2012,"Trade Paperback",448,
Bronze,94602,8106,USA,,Pursuit!,"Action | Adventure | Super-Heroes",,156A,156,English,"Marvel Comics","Jan 12, 1982",1982,"Uncanny X-Men, Vol. 1",X-Men,,,Pursuit!,A,0.60,,,,,,,Minor,"1st appearance | Origin","Origin of Corsair,  1st app. Acanti",,,,,"May 12, 2024","$ 1.00",,2024,Raw,,,,,,"Apr 1982",1982,Comic,32,"Direct Edition"
Modern,94916,8106,USA,,"An Age Undreamed Of","Action | Adventure | Super-Heroes",,190A,190,English,"Marvel Comics","Nov 06, 1984",1984,"Uncanny X-Men, Vol. 1",X-Men,,"Newsstand Edition","An Age Undreamed Of",A,0.60,,,,,,,No,,,,,,,"May 12, 2024","$ 1.00",,2024,Raw,,,,,,"Feb 1985",1985,Comic,32,"Direct Edition"
Modern,94895,8106,USA,,"The Trial Of Magneto!","Action | Adventure | Super-Heroes",,200A,200,English,"Marvel Comics","Sep 10, 1985",1985,"Uncanny X-Men, Vol. 1",X-Men,,,"The Trial Of Magneto!",A,1.25,,,,,,,Minor,"1st team appearance | Story event","Magneto becomes headmaster of Xavier’s Academy, 1st team app. Fenris",,,,,"May 12, 2024",,,2024,Raw,,,,,,"Dec 1985",1985,Comic,48,"Direct Edition"
Modern,94790,8106,USA,,Frayed,"Action | Adventure | Super-Heroes",,290A,290,English,"Marvel Comics","May 05, 1992",1992,"Uncanny X-Men, Vol. 1",X-Men,,,Frayed,A,1.25,,,,,,,No,,,,,,,"May 12, 2024","$ 1.00",,2024,Raw,,,,,,"Jul 1992",1992,Comic,32,"Direct Edition"
Modern,706624,8106,USA,"X-Cutioner's Song","X-Cutioner's Song - Part 9: Crescendo","Action | Adventure | Super-Heroes",,296B,296,English,"Marvel Comics","Nov 04, 1992",1992,"Uncanny X-Men, Vol. 1",X-Men,,,"Part 9: Crescendo",B,1.50,,,,,,,No,,,,,,,"May 12, 2024",,,2024,Raw,,,,,07148602461301,"Jan 1993",1993,Comic,32,"Newsstand Edition"
Modern,103593,8870,USA,,"Guns And Poses","Action | Adventure | Super-Heroes","Marvel Comics",34A,34,English,"Marvel Comics","May 1994",1994,"X-Force, Vol. 1",X-Force,,,"Guns And Poses",A,1.50,,,,,,,No,,,,,,,"May 12, 2024",,,2024,Raw,,,,,75960601766903411,"May 1994",1994,Comic,32,"Direct Edition"
Modern,94854,8106,USA,Onslaught,"Onslaught - Know Thy Enemy","Action | Adventure | Super-Heroes",,337A,337,English,"Marvel Comics","Aug 07, 1996",1996,"Uncanny X-Men, Vol. 1",X-Men,,,"Know Thy Enemy",A,1.95,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960602461233711,"Oct 1996",1996,Comic,40,"Direct Edition"
Modern,794170,3478,USA,,"Hearts Bled Crimson","Action | Adventure | Super-Heroes",,110A,110,English,"Marvel Comics","Apr 16, 1997",1997,"Excalibur, Vol. 1",Excalibur,,,"Hearts Bled Crimson",A,1.95,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960604057511011,"Jun 1997",1997,Comic,32,"Direct Edition"
Modern,47118,3945,USA,,"Bodies In Motion","Adventure | Super-Heroes",,20A,20,English,"Marvel Comics","Aug 14, 1996",1996,"Generation X, Vol. 1","Generation X",,,"Bodies In Motion",A,1.95,,,,,,,Minor,"1st team appearance | 1st/2nd/3rd cameo appearance","1st cameo team app. The Daydreamers",,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960602678402011,"Oct 1996",1996,Comic,32,"Direct Edition"
Modern,47122,3945,USA,,"Home For The Holidays","Adventure | Super-Heroes",,24A,24,English,"Marvel Comics","Dec 11, 1996",1996,"Generation X, Vol. 1","Generation X",,,"Home For The Holidays",A,1.95,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960602678402411,"Feb 1997",1997,Comic,32,"Direct Edition"
Modern,47124,3945,USA,,Adrift,"Adventure | Super-Heroes",,26A,26,English,"Marvel Comics","Feb 12, 1997",1997,"Generation X, Vol. 1","Generation X",,,Adrift,A,1.95,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,07148602678504,"Apr 1997",1997,Comic,32,"Direct Edition"
Modern,679944,8862,USA,,"The True Path","Action | Adventure | Super-Heroes",,121B,121,English,"Marvel Comics","Apr 1996",1996,"X-Factor, Vol. 1",X-Factor,,,"The True Path",B,1.50,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,00928102145204,"Apr 1996",1996,Comic,32,"Newsstand Edition"
Modern,488923,75536,USA,,"Life of X, Part One",Super-Heroes,,1A,1,English,"Marvel Comics","Jul 19, 2017",2017,"Astonishing X-Men, Vol. 4",,"Life of X",,"Part One",A,4.99,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960608731000111,"Sep 2017",2017,Comic,36,"Jim Cheung Regular Cover"
Modern,516342,73888,USA,,"Cross Time Capers, Part 4",Super-Heroes,,19,19,English,"Marvel Comics","Jan 10, 2018",2018,"X-Men: Blue",X-Men,"Cross Time Capers",,"Part 4",,3.99,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960608650401911,"Mar 2018",2018,Comic,32,"Arthur Adams Regular"
Modern,149765,3486,USA,,"Enemy of the Stars, Part 4: Shall The Past Be Prologue","Action | Adventure | Super-Heroes","Marvel Comics",93,93,English,"Marvel Comics","Apr 25, 2007",2007,"Exiles, Vol. 1",Exiles,"Enemy of the Stars",,"Part 4: Shall The Past Be Prologue",,2.99,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960605108309311,"Jun 2007",2007,Comic,32,
Modern,673465,8870,USA,,"Genocidal Tendencies","Action | Adventure | Super-Heroes","Marvel Comics",36A,36,English,"Marvel Comics","May 24, 1994",1994,"X-Force, Vol. 1",X-Force,,,"Genocidal Tendencies",A,1.50,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960601766903611,"Jul 1994",1994,Comic,32,"Direct Edition"
Modern,94825,8106,USA,Onslaught,"Onslaught - The Other Shoe...","Action | Adventure | Super-Heroes",,333A,333,English,"Marvel Comics","Apr 03, 1996",1996,"Uncanny X-Men, Vol. 1",X-Men,,,"The Other Shoe...",A,1.95,,,,,,,Minor,"1st full appearance","1st full app. Bastion",,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960602461233311,"Jun 1996",1996,Comic,32,"Direct Edition"
Modern,94811,8106,USA,,"Whispers on the Wind","Action | Adventure | Super-Heroes",,327A,327,English,"Marvel Comics","Oct 05, 1995",1995,"Uncanny X-Men, Vol. 1",X-Men,,,"Whispers on the Wind",A,1.95,,,,,,,Minor,"1st appearance","1st app. Joseph (Magneto Clone)",,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960602461232711,"Dec 1995",1995,Comic,32,"Direct Deluxe Edition"
Modern,94663,8106,USA,,"Where No X-Man Has Gone Before!","Action | Adventure | Super-Heroes",,343A,343,English,"Marvel Comics","Feb 05, 1997",1997,"Uncanny X-Men, Vol. 1",X-Men,,,"Where No X-Man Has Gone Before!",A,1.95,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960602461234311,"Apr 1997",1997,Comic,40,"Direct Edition"
Modern,9425,831,USA,Unity,"Unity - Part 11: Turok And Roll All Night","Action | Adventure | Super-Heroes",,2,2,English,"Valiant Entertainment","Sep 1992",1992,"Archer & Armstrong, Vol. 1",,,,"Part 11: Turok And Roll All Night",,2.50,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,,"Sep 1992",1992,Comic,32,
Modern,875702,8870,USA,,"Armageddon Now, Part 3: Hellions Triumphant","Action | Adventure | Super-Heroes","Marvel Comics",89A,89,English,"Marvel Comics","Feb 24, 1999",1999,"X-Force, Vol. 1",X-Force,"Armageddon Now",,"Part 3: Hellions Triumphant",A,1.99,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960601766908911,"Apr 1999",1999,Comic,32,"Direct Edition"
Modern,74262,6325,"United Kingdom",,"Strange Screams Of Death","Adventure | Super-Heroes","Marvel UK",1,1,English,"Marvel Comics","Jan 26, 1993",1993,"Mys-Tech Wars",,,,"Strange Screams Of Death",,1.75,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,,"Mar 1993",1993,Comic,32,"Gatefold Wraparound Cover"
Modern,794164,3478,USA,,"Buried Secret","Action | Adventure | Super-Heroes",,104A,104,English,"Marvel Comics","Oct 16, 1996",1996,"Excalibur, Vol. 1",Excalibur,,,"Buried Secret",A,1.95,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,75960604057510411,"Dec 1996",1996,Comic,22,"Direct Edition"
Modern,794165,3478,USA,,"Hard Truths","Action | Adventure | Super-Heroes",,105A,105,English,"Marvel Comics","Nov 20, 1996",1996,"Excalibur, Vol. 1",Excalibur,,,"Hard Truths",A,1.95,,,,,,,No,,,,,,,"May 11, 2024","$ 1.00","Vintage stock",2024,Raw,,,,,72527402530587,"Jan 01, 1997",1997,Comic,32,"Direct Edition"
Modern,325433,47245,USA,,"Star Wars: Revenge of the Gipper","Action | Adventure | Super-Heroes",,5A,5,English,"Marvel Comics","Feb 20, 2013",2013,"Deadpool, Vol. 4",Deadpool,,,"Star Wars: Revenge of the Gipper",A,2.99,,,,,,,No,,,,,,,"May 10, 2024","$ 1.49","Half price books",2024,Raw,,,,,75960607905600511,"Apr 2013",2013,Comic,28,"Geof Darrow Regular Cover"
Modern,348247,52071,USA,,Madcapped!,Super-Heroes,,1,1,English,"Marvel Comics","Nov 27, 2013",2013,"Deadpool, Vol. 4 Annual",,,,Madcapped!,,4.99,,,,,,,No,,,,,,,"May 10, 2024","$ 1.99","Half price books",2024,Raw,,,,,75960607982700111,"Jan 2014",2014,Comic,32,
Modern,364860,52071,USA,,Spideypool,Super-Heroes,,2,2,English,"Marvel Comics","May 21, 2014",2014,"Deadpool, Vol. 4 Annual",,,,Spideypool,,4.99,,,,,,,No,,,,,,,"May 10, 2024","$ 1.99","Half price books",2024,Raw,,,,,75960608076200111,"Jul 2014",2014,Comic,32,
Modern,75977,8878,USA,"'Nuff Said","'Nuff Said - Silence: Psychic Rescue In Progress","Action | Adventure | Super-Heroes",,121A,121,English,"Marvel Comics","Jan 02, 2002",2002,"X-Men, Vol. 1",X-Men,,,"Silence: Psychic Rescue In Progress",A,2.25,,,,,,,No,,,,,,,"May 07, 2024","$ 1.00","Half price books",2024,Raw,,,,,75960601772012111,"Feb 2002",2002,Comic,32,"Frank Quitely Regular"
Modern,75980,8878,USA,,"Super Destroyer","Action | Adventure | Super-Heroes",,124A,124,English,"Marvel Comics","Mar 20, 2002",2002,"X-Men, Vol. 1",X-Men,,,"Super Destroyer",A,2.25,,,,,,,No,,,,,,,"May 07, 2024","$ 1.00","Half price books",2024,Raw,,,,,75960601772012411,"May 2002",2002,Comic,32,"Frank Quitely & Ethan	Van Sciver Regular"
Modern,75981,8878,USA,,Losers,"Action | Adventure | Super-Heroes",,125A,125,English,"Marvel Comics","Apr 17, 2002",2002,"X-Men, Vol. 1",X-Men,,,Losers,A,2.25,,,,,,,No,,,,,,,"May 07, 2024","$ 1.00","Half price books",2024,Raw,,,,,75960601772012511,"Jun 2002",2002,Comic,32,"Frank Quitely & Ethan Van Sciver Regular"
Modern,717311,8893,USA,,"A Bluer Slice Of Heaven / Beast Foot Forward","Action | Adventure | Super-Heroes",,2B,2,English,"Marvel Comics",1993,1993,"X-Men, Vol. 1 Annual",X-Men,,,"A Bluer Slice Of Heaven / Beast Foot Forward",B,2.95,,,,,,,Minor,"1st appearance","1st app. Empyrean (Jonathan Chambers)",,,,,"May 07, 2024","$ 1.00","Half price books",2024,Raw,,,,,07148601909102,"Feb 1993",1993,Comic,64,"Newsstand Edition"
Modern,865761,8870,USA,,"...Already In Progress...","Action | Adventure | Super-Heroes","Marvel Comics",44B,44,English,"Marvel Comics","Jul 01, 1995",1995,"X-Force, Vol. 1",X-Force,,,"...Already In Progress...",B,1.95,,,,,,,No,,,,,,,"May 07, 2024","$ 1.00","Half price books",2024,Raw,,,,,07148601766007,"Jul 1995",1995,Comic,32,"Newsstand Edition"
Modern,94853,8106,USA,,"The Splinter of Discontent","Action | Adventure | Super-Heroes",,331A,331,English,"Marvel Comics","Feb 08, 1996",1996,"Uncanny X-Men, Vol. 1",X-Men,,,"The Splinter of Discontent",A,1.95,,,,,,,No,,,,,,,"May 07, 2024","$ 1.00","Half price books",2024,Raw,,,,,75960602461233111,"Apr 1996",1996,Comic,32,"Direct Deluxe Edition"
Modern,189161,22978,USA,,"Odd Men Out","Action | Adventure | Super-Heroes",,1,1,English,"Marvel Comics","Jul 29, 2008",2008,"X-Men: Odd Men Out",X-Men,,,"Odd Men Out",,3.99,,,,,,,No,,,,,,,"May 07, 2024","$ 1.00","Half price books",2024,Raw,,,,,75960606500400111,"Sep 2008",2008,Comic,48,"Direct Edition"
Modern,1021380,150268,USA,,,Fantasy,,,,English,"Andrews McMeel","May 04, 2024",2024,"Free Comic Book Day 2024 (Unicorn Crush)",,,,,,0.30,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,9781524893842,"Dec 07, 2024",2024,Comic,32,
Modern,1021768,150432,USA,,,Children,,,,English,Papercutz,"May 04, 2024",2024,"Free Comic Book Day 2024 (Loud House Special)",,,,,,0.25,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,60194704585900111,"Dec 07, 2024",2024,Comic,32,
Modern,1021399,150285,USA,,,Children,,,,English,"Boom! Studios","May 04, 2024",2024,"Free Comic Book Day 2024 (Boom Box 10th Anniversary Extravaganza)",,,,,,0.28,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,84428401090001011,"Dec 07, 2024",2024,Comic,32,
Modern,1021406,150292,USA,,,Fantasy,,,,English,Graphix,"May 04, 2024",2024,"Free Comic Book Day 2024 (Unico Awakening)",,,,,,0.34,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,9781546130215,"Dec 07, 2024",2024,Comic,32,
Modern,211305,11401,USA,,"Ultimate Wolverine vs. Hulk, Part 2","Action | Adventure | Super-Heroes",,2D,2,English,"Marvel Comics","Apr 22, 2009",2009,"Ultimate Wolverine vs. Hulk",,"Ultimate Wolverine vs. Hulk",,"Part 2",D,2.99,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,75960605853200241,"Jun 2006",2006,Comic,32,"Leinil Francis Yu 3rd Printing Variant Cover"
Modern,833562,128418,USA,,,Super-Heroes,,1,1,English,"DC Comics","May 07, 2022",2022,"Free Comic Book Day 2022 (Galaxy The Prettiest Star)",,,,,,0.01,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,76194137683700111,"Dec 07, 2024",2024,Comic,32,
Modern,1021381,150269,USA,,,Horror,,,,English,"Dark Horse Comics","May 04, 2024",2024,"Free Comic Book Day 2024 (Hellboy / Stranger Things)",,,,,,5.00,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,76156801202600111,"Dec 07, 2024",2024,Comic,32,
Modern,935483,139741,USA,,"Shaman King Flowers / Welcome to Demo nSchool!  Iruma-kun",Action,,1,1,English,"Kodansha Comics","May 06, 2023",2023,"Free Comic Book Day 2023 (Kodansha: Shaman King Flowers & Demon School Sampler)",,,,"Shaman King Flowers / Welcome to Demo nSchool!  Iruma-kun",,,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,9781646519392,"May 2023",2023,Comic,32,"Hiroyuki Takei Regular"
Modern,1021407,150293,USA,,,Fantasy,,,,English,"IDW Publishing","May 04, 2024",2024,"Free Comic Book Day 2024 (Monster High: New Scaremester)",,,,,,6.60,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,82771403272700111,"Dec 07, 2024",2024,Comic,32,
Modern,421878,64993,USA,,,"Action | Adventure | Super-Heroes",,1A,1,English,"Marvel Comics","Dec 02, 2015",2015,"All-New X-Men, Vol. 2",X-Men,,,,A,3.99,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,75960608342800111,"Feb 2016",2016,Comic,28,"Regular Mark Bagley Cover"
Modern,403545,61614,USA,"Secret Wars","Secret Wars - No Honor Among Thieves","Action | Adventure | Super-Heroes",,1A,1,English,"Marvel Comics","Jun 17, 2015",2015,"Squadron Sinister",,,,"No Honor Among Thieves",A,3.99,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,75960608239100111,"Aug 2015",2015,Comic,28,"Carlos Pacheco Regular Cover"
Modern,1021407,150293,USA,,,Fantasy,,,,English,"IDW Publishing","May 04, 2024",2024,"Free Comic Book Day 2024 (Monster High: New Scaremester)",,,,,,6.60,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,82771403272700111,"Dec 07, 2024",2024,Comic,32,
Modern,1021764,150428,USA,,,Super-Heroes,,,,English,"Marvel Comics","May 04, 2024",2024,"Free Comic Book Day 2024 (Spidey His Amazing Friends)",,,,,,6.00,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,75960620865400111,"Dec 07, 2024",2024,Comic,32,
Modern,1021763,150427,USA,,,Super-Heroes,,,,English,"Marvel Comics","May 04, 2024",2024,"Free Comic Book Day 2024 (Marvel Voices)",,,,,,6.00,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,75960620863000111,"Dec 07, 2024",2024,Comic,32,
Modern,500217,76741,USA,,"The Witch Tree; Rawhead and Bloody Bones",Horror,,,,English,"Dark Horse Comics","Oct 11, 2017",2017,"Halloween ComicFest 2017 (Hellboy and the B.P.R.D. 1953: The Witch Tree / Rawhead and Bloody Bones)",,,,"The Witch Tree; Rawhead and Bloody Bones",,0.28,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,76156800197600111,"Oct 2017",2017,Comic,28,
Modern,416201,62276,USA,"Secret Wars","Secret Wars - Legacies","Action | Adventure | Super-Heroes",,4A,4,English,"Marvel Comics","Sep 16, 2015",2015,"Age of Apocalypse, Vol. 2",,,,Legacies,A,3.99,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,75960608202500411,"Nov 2015",2015,Comic,28,
Modern,417966,62276,USA,"Secret Wars","Secret Wars - The Cure","Action | Adventure | Super-Heroes",,5A,5,English,"Marvel Comics","Oct 21, 2015",2015,"Age of Apocalypse, Vol. 2",,,,"The Cure",A,3.99,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,75960608202500511,"Dec 2015",2015,Comic,28,"Gerardo Sandoval Regular Cover"
Modern,1021388,150275,USA,"Blood Hunt","Blood Hunt ",Super-Heroes,,1,1,English,"Marvel Comics","May 04, 2024",2024,"Free Comic Book Day 2024 (Blood Hunt / X-Men)",,,,,,6.00,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,75960620861600111,"Dec 07, 2024",2024,Comic,32,"Kael Ngu Regular"
Modern,1009029,148701,USA,,,Super-Heroes,,,,English,"Marvel Comics","Jan 03, 2024",2024,"Clobberin' Time TP",,,,,,15.99,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,9781302934668,"Dec 07, 2024",2024,"Trade Paperback",0,
Modern,1021395,150281,USA,,,Action,,1,1,English,"American Mythology","May 04, 2024",2024,"Free Comic Book Day 2024 (Cursedverse / Blighted Dawn)",,,,,,0.30,,,,,,,No,,,,,,,"May 04, 2024",,,2024,Raw,,,,,85609100600700711,"Dec 07, 2024",2024,Comic,32,
Modern,470055,3476,USA,,"The Sword Is Drawn","Action | Adventure | Super-Heroes",,1B,1,English,"Marvel Comics","Apr 1988",1988,"Excalibur Special Edition",Excalibur,,,"The Sword Is Drawn",B,3.25,,,,,,,Minor,"1st team appearance","1st team app. Excalibur",,,,,"May 04, 2024","$ 1.50",Dz,2024,Raw,"Chris Claremont",,,,7148602711975,"Apr 1988",1988,Squarebound,48,"Newsstand Edition"
Modern,768779,3980,USA,,"Blood Feud!, Part 2","Action | Adventure | Horror | Super-Heroes","Marvel Edge",26B,26,English,"Marvel Comics","Apr 14, 1992",1992,"Ghost Rider, Vol. 2","Ghost Rider","Blood Feud!",,"Part 2",B,1.75,,,,,,,Minor,"1st appearance","1st app. Assassin (Julian Boudreaux)",,,,,"May 04, 2024","$ 1.50",Dz,2024,Raw,,,,,07148601317406,"Jun 1992",1992,Comic,32,"Newsstand Edition"
Modern,452619,64170,USA,,,"Action | Adventure | Super-Heroes",,14,14,English,"Marvel Comics","Sep 28, 2016",2016,"Extraordinary X-Men, Vol. 1",X-Men,,,,,3.99,,,,,,,No,,,,,,,"May 04, 2024",,Dz,2024,Raw,,,,,75960608302201411,"Nov 2016",2016,Comic,28,
Modern,104737,8991,USA,,"A Kiss Before Dying","Action | Adventure | Super-Heroes",,2B,2,English,"Marvel Comics","Jul 13, 1993",1993,"Sabretooth, Vol. 1",Sabretooth,,,"A Kiss Before Dying",B,2.95,,,,,,,No,,,,,,,"May 04, 2024","$ 2.00",Dz,2024,Raw,,,,,07148601523902,"Sep 1993",1993,Comic,32,"Newsstand Edition"
Modern,192238,23166,USA,"Secret Invasion","Secret Invasion ","Action | Adventure | Super-Heroes",,2A,2,English,"Marvel Comics","Sep 10, 2008",2008,"Secret Invasion: X-Men","Secret Invasion",,,,A,2.99,,,,,,,No,,,,,,,"May 04, 2024",,Dz,2024,Raw,,,,,75960606426700211,"Nov 2008",2008,Comic,32,"Direct Edition"
